id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,Unnamed: 14,Unnamed: 15,rand_num,omset_outlier,omset_trim,Unnamed: 19,aset_baru,aset_baru_2,efficiency,aset_sim,total_tk_est,total_tenaga_kerja,lama_usaha,lama_usaha_mod
288216727,UD. Zera Pramudita,Makanan & Minuman,1.0,0.0,3940488,8320282,Website Sendiri,713,Belum Terdaftar,2019.0,38537528,171000000,713,,,0.942255411,8320282,8320282,,218791,3940487.687,0.9448930914010264,11671975.046512589,1.0,1.0,5.0,5.058256871050661
288216728,UD. Laila Reswara,Makanan & Minuman,1.0,3.0,5833406,22819888,Bukalapak,120,Terdaftar,2017.0,15665375,174000000,120,,,0.276926051,22819888,22819888,,9482418,5833406.374,1.4206725872893438,13315995.961111367,4.0,4.0,7.0,6.891134714812507
288216729,UD. Zidan Gandewa,Makanan & Minuman,1.0,2.0,2657906,10463671,Website Sendiri,995,Terdaftar,2020.0,6827269,306000000,995,,,0.059392938,10463671,10463671,,5318410,2657905.567,1.37204691715072,9051953.379355736,3.0,3.0,4.0,4.114372175899084
288216730,UD. Yayan Segar,Perusahaan,3.0,5.0,6732210,16268659,Lazada,635,Terdaftar,2010.0,28378976,195000000,635,,,0.037860914,16268659,16268659,,12179947,6732209.541,0.9912266831265651,18300221.884039972,8.0,8.0,14.0,14.22801041346965
288216731,UD. Ulfa Citra,Fashion,1.0,1.0,5041172,8746246,Tokopedia,427,Terdaftar,2020.0,5637510,420000000,427,,,0.374860776,8746246,8746246,,5510309,5041172.043,0.4929968900951913,20205605.457131762,2.0,2.0,4.0,3.886977487335501
288216732,UD. Joko Makmur,Perusahaan,3.0,3.0,7099471,18735017,Lazada,381,Terdaftar,2022.0,13116325,147000000,381,,,0.363882,18735017,18735017,,15302202,7099470.997,3.310582739173593,2126835.6701799175,6.0,6.0,2.0,2.3357509245594046
288216733,UD. Karla Senopati,Fashion,4.0,8.0,9500177,24530697,Shopee,391,Terdaftar,2017.0,20718218,336000000,391,,,0.287447772,24530697,24530697,,16226371,9500177.101,2.0104198645831226,12838826.108325431,12.0,12.0,7.0,7.040752241168516
288216734,UD. Ida Wangi,Perusahaan,2.0,3.0,2350991,4726259,Bukalapak,252,Terdaftar,2023.0,-1273528,78000000,252,,,0.19502453,4726259,4726259,,8177587,2350991.13,1.3351850946979396,7829967.9977086065,5.0,5.0,1.0,0.7255263365535406
288216735,UD. Hanafi Asri,Makanan & Minuman,0.0,1.0,2545888,6120630,Website Sendiri,385,Belum Terdaftar,2018.0,27988171,84000000,385,,,0.588402152,6120630,6120630,,10005582,2545888.491,0.7398694608243642,8024779.642508902,1.0,1.0,6.0,6.037422142798327
288216736,UD. Mario Haji,Perusahaan,2.0,3.0,2803047,9978036,Shopee,698,Belum Terdaftar,2024.0,37710111,18000000,698,,,0.882158199,9978036,9978036,,9931052,2803046.618,0.9555799315115016,11650601.083535865,5.0,5.0,0.0,0.2123785694331567
288216737,UD. Qanita Sangkala,Makanan & Minuman,3.0,5.0,7262217,23794095,Tokopedia,975,Terdaftar,2017.0,14203633,477000000,975,,,0.293011801,23794095,23794095,,6348301,7262216.711,0.8046336712479556,31522327.907808725,8.0,8.0,7.0,7.069261630234847
288216738,UD. Suci Mardika Valen,Fashion,2.0,2.0,3728266,10711451,Shopee,367,Belum Terdaftar,2019.0,43219851,531000000,367,,,0.230075073,10711451,10711451,,3939368,3728265.968,1.657884472803476,3897240.5949275815,4.0,4.0,5.0,5.067298518590448
288216739,UD. Indira Lintang,Perusahaan,2.0,4.0,10336751,17095500,Shopee,206,Terdaftar,2019.0,28549177,306000000,206,,,0.14980751,17095500,17095500,,3769594,10336750.95,1.1107118947163697,19976041.900567785,6.0,6.0,5.0,4.622197521857738
288216740,UD. Cici Tirta,Fashion,4.0,4.0,13076106,28563417,Tokopedia,21,Terdaftar,2013.0,27290950,378000000,21,,,0.78797145,28563417,28563417,,3081925,13076105.73,0.7307633959737193,40335845.239532895,8.0,8.0,11.0,10.970668168284579
288216741,UD. Marsya Tejakusuma,Fashion,2.0,4.0,10532644,22935101,Website Sendiri,791,Belum Terdaftar,2015.0,13185417,513000000,791,,,0.557474255,22935101,22935101,,8662085,10532644.37,0.828364470529201,28985966.97261172,6.0,6.0,9.0,8.892464635326295
288216742,UD. Bagir Putri,Fashion,4.0,4.0,13682362,24676904,Bukalapak,275,Terdaftar,2014.0,20315155,537000000,275,,,0.467357994,24676904,24676904,,16670937,13682361.99,1.5659227346195164,11603629.895856954,8.0,8.0,10.0,9.635030474647177
288216743,UD. Ulfa Suci,Perusahaan,2.0,2.0,5455333,10074781,Shopee,423,Terdaftar,2024.0,6329172,75000000,423,,,0.786229023,10074781,10074781,,14650580,5455333.11,1.8965551066071782,7298509.775949309,4.0,4.0,0.0,0.14493708092666469
288216744,UD. Delia Nirwasita,Fashion,1.0,3.0,3417243,5426180,Lazada,468,Terdaftar,2018.0,42979342,180000000,468,,,0.700027945,5426180,5426180,,7855598,3417243.261,1.8428856393289195,4210419.083391251,4.0,4.0,6.0,5.7464962779515885
288216745,UD. Okta Permai,Makanan & Minuman,4.0,10.0,16219798,21785278,Website Sendiri,341,Terdaftar,2018.0,16621723,429000000,341,,,0.558196209,21785278,21785278,,11106359,16219797.85,1.3536610706006598,20154076.98527937,14.0,14.0,6.0,5.879934510429311
288216746,UD. Balqis Asri,Perusahaan,2.0,1.0,4564484,5667719,Website Sendiri,945,Terdaftar,2021.0,40485083,144000000,945,,,0.802674645,5667719,5667719,,16460338,4564483.869,0.9038878847991989,5492215.288049817,3.0,3.0,3.0,3.062074524157857
288216747,UD. Elyas Sukma,Makanan & Minuman,2.0,3.0,4435308,6336154,Tokopedia,420,Terdaftar,2024.0,-1152844,249000000,420,,,0.785505695,6336154,6336154,,6155495,4435307.8,0.2734584658853772,20701297.91957357,5.0,5.0,0.0,-0.04777170746708459
288216748,UD. Zidanar Jayengprana,Makanan & Minuman,0.0,1.0,10600777,7728827,Website Sendiri,970,Belum Terdaftar,2021.0,35894840,336000000,970,,,0.813242765,7728827,7728827,,9077008,2859665.99,1.1262167531209497,5157048.605463367,1.0,1.0,3.0,3.161415772349572
288216749,UD. Yani Jayawarsa,Makanan & Minuman,6.0,5.0,4958349,16253524,Lazada,710,Terdaftar,2017.0,14391804,42000000,710,,,0.056347468,16253524,16253524,,2926004,4958348.565,0.999268763945847,15002972.272456832,11.0,11.0,7.0,7.27581025781567
288216750,UD. Chiko Kencana Zidan,Makanan & Minuman,1.0,1.0,5666582,8099207,Website Sendiri,613,Terdaftar,2020.0,44217368,342000000,613,,,0.818865267,8099207,8099207,,483910,5666581.591,1.0575901098081049,4861055.736433064,2.0,2.0,4.0,3.7353968282115364
288216751,UD. Tiara Tirtayasa,Fashion,7.0,8.0,9868935,28575183,unknown,958,Terdaftar,2017.0,20860784,429000000,958,,,0.774261183,28575183,28575183,,1826700,9868935.063,1.0217930118302105,31191125.670335766,15.0,15.0,7.0,6.82287530948694
288216752,UD. Ovan Mandiri,Makanan & Minuman,5.0,5.0,5950386,19703396,Tokopedia,157,Belum Terdaftar,2012.0,14184628,267000000,157,,,0.132452563,19703396,19703396,,15352789,5950385.615,0.5883078787617105,36810885.19335657,10.0,10.0,12.0,11.748653788278753
288216753,UD. Dina Sangkala,Makanan & Minuman,2.0,3.0,9866253,16634348,Lazada,673,Belum Terdaftar,2015.0,7034264,312000000,673,,,0.217694208,16634348,16634348,,5079278,9866253.094,1.2497748595605525,12820396.420156272,5.0,5.0,9.0,8.999355781306404
288216754,UD. Yusuf Gita,Fashion,9.0,7.0,8064142,28796136,Bukalapak,36,Belum Terdaftar,2014.0,25232849,537000000,36,,,0.581920365,28796136,28796136,,15118026,8064141.67,1.2877371433602893,21379912.268376086,16.0,16.0,10.0,9.663404927594181
288216755,UD. Veronika Persada,Makanan & Minuman,2.0,3.0,3735714,12441582,Tokopedia,211,Belum Terdaftar,2020.0,39964046,228000000,211,,,0.368296123,12441582,12441582,,10696683,3735713.824,1.313815517840157,4931104.205145776,5.0,5.0,4.0,4.193016285094953
288216756,UD. Oki Wibawa,Perusahaan,0.0,1.0,647905,1045008,Tokopedia,356,Terdaftar,2024.0,-915957,426000000,356,,,0.886807864,1045008,1045008,,2630530,647904.96,1.4602838015150479,2455522.9369007563,1.0,1.0,0.0,-0.29764692010829275
288216757,UD. Santi Adiwangsa,Makanan & Minuman,2.0,3.0,8286588,9971052,Bukalapak,427,Belum Terdaftar,2022.0,29229931,393000000,427,,,0.89387877,9971052,9971052,,9019696,8286588.235,1.2733110807777135,11964406.2318383,5.0,5.0,2.0,2.357415569511688
288216758,UD. Nina Nawasena,Makanan & Minuman,2.0,3.0,2169706,5563348,Website Sendiri,371,Terdaftar,2016.0,39335483,309000000,371,,,0.94534904,5563348,5563348,,2505438,2169705.72,0.8487320368153414,4961906.575640506,5.0,5.0,8.0,8.272296324870252
288216759,UD. Gilangga Wirajaya Qomar,Fashion,2.0,2.0,6045413,14962340,Lazada,416,Belum Terdaftar,2020.0,8921994,336000000,416,,,0.603674922,14962340,14962340,,11935213,6045412.869,0.9720629248020223,15100396.133043531,4.0,4.0,4.0,4.375430892119006
288216760,UD. Rendi Tejakusuma,Makanan & Minuman,2.0,2.0,2917509,11653753,Lazada,25,Terdaftar,2008.0,11006964,351000000,25,,,0.052039383,11653753,11653753,,12471149,2917509.071,1.0371223915291956,12322351.346216636,4.0,4.0,16.0,15.632464739355607
288216761,UD. Oniel Jati,Fashion,3.0,2.0,1027462,2443237,Shopee,187,Terdaftar,2024.0,1132836,471000000,187,,,0.601468389,2443237,2443237,,6175265,1027462.022,1.0440211831651216,6651263.743267138,5.0,5.0,0.0,-0.235872376215968
288216762,UD. Eddy Naraya,Makanan & Minuman,0.0,1.0,6058323,2625896,Shopee,545,Terdaftar,2021.0,701270,360000000,545,,,0.970594056,2625896,2625896,,5242408,6058322.768,1.4907614987471172,2260886.6358065535,1.0,1.0,3.0,3.368818856888984
288216763,UD. Tari Baskara,Makanan & Minuman,1.0,1.0,768048,1324220,Tokopedia,329,Terdaftar,2022.0,9796489,336000000,329,,,0.584176282,1324220,1324220,,5541977,768047.6,1.2936497682437005,1512205.7854923636,2.0,2.0,2.0,2.3877126514444216
288216764,UD. Gita Manik,Fashion,3.0,4.0,3690404,14678478,Shopee,228,Belum Terdaftar,2018.0,28313672,273000000,228,,,0.785466804,14678478,14678478,,3211232,3690403.941,2.2954694496711876,6842839.20885242,7.0,7.0,6.0,5.824561420590373
,UD. Viera Gunawan Bambang,Perusahaan,2.0,4.0,3517038,10937685,Lazada,708,Terdaftar,2024.0,30196427,288000000,708,,,0.275961278,10937685,10937685,,4205451,3517038.142,2.417146209314081,1000000.0,6.0,6.0,0.0,0.07900292194134212
288216766,UD. Deni Dewangga,Fashion,1.0,2.0,5533852,7004876,Lazada,814,Belum Terdaftar,2024.0,37579517,171000000,814,,,0.632087014,7004876,7004876,,7487199,5533852.04,1.03237279061335,3168242.8749770047,3.0,3.0,0.0,-0.23400254774101087
288216767,UD. Qori Langit,Perusahaan,1.0,0.0,7956318,1765248,Shopee,85,Belum Terdaftar,2022.0,-2302887,207000000,85,,,0.148494489,1765248,1765248,,10897906,1394545.92,0.21552848021855323,6170335.686463802,1.0,1.0,2.0,2.3158361135939636
288216768,UD. Zainab Sehat,Makanan & Minuman,6.0,13.0,16319181,31524818,Shopee,619,Belum Terdaftar,2017.0,22697210,147000000,619,,,0.952600326,31524818,31524818,,10814907,16319181.38,1.6400602622754217,21753970.126549274,19.0,19.0,7.0,6.70948553535372
288216769,UD. Kanza Asa Verdi,Fashion,2.0,2.0,6499028,12345933,Tokopedia,490,Belum Terdaftar,2014.0,10342760,156000000,490,,,0.21619663,12345933,12345933,,9739705,6499027.941,0.805614019159455,14486480.906248745,4.0,4.0,10.0,10.150584331718882
288216770,UD. Vera Adikara,Makanan & Minuman,1.0,0.0,975289,1840167,Lazada,706,Belum Terdaftar,2024.0,-1475601,294000000,706,,,0.459143336,1840167,1840167,,6061131,975288.51,0.7257181456047223,1211639.5804922488,1.0,1.0,0.0,-0.1678814708896683
288216771,UD. Ayesha Prabawa,Perusahaan,1.0,1.0,3565438,8901297,Website Sendiri,363,Terdaftar,2019.0,7743984,381000000,363,,,0.40828097,8901297,8901297,,7611266,3565437.71,0.8526738934870226,9071338.185383888,2.0,2.0,5.0,4.899038767839757
288216772,UD. Made Prajurit,Fashion,2.0,1.0,3462833,6822409,Lazada,245,Belum Terdaftar,2021.0,28744714,201000000,245,,,0.280706816,6822409,6822409,,4573764,3462833.462,0.8363925499689787,7812803.965346215,3.0,3.0,3.0,3.038356257491727
288216773,UD. Rafi Jaya,Fashion,1.0,1.0,6527372,10587960,Tokopedia,788,Belum Terdaftar,2020.0,35908029,333000000,788,,,0.517758659,10587960,10587960,,12834512,6527372.434,1.2775036804143718,12543277.269068837,2.0,2.0,4.0,3.941968497080836
288216774,UD. Jihan Lestari,Perusahaan,2.0,3.0,5396834,10237569,Bukalapak,646,Terdaftar,2014.0,4333532,492000000,646,,,0.097051331,10237569,10237569,,9798632,5396834.026,0.5359178944450019,18724874.915627316,5.0,5.0,10.0,10.01872971234265
288216775,UD. Ilham Binasena,Fashion,0.0,1.0,2260913,4347910,Shopee,234,Belum Terdaftar,2018.0,2605333,396000000,234,,,0.057795737,4347910,4347910,,6870543,2260913.2,0.6498015318601422,4725391.836080325,1.0,1.0,6.0,6.143717341719514
288216776,UD. Febri Jayabaya,Perusahaan,2.0,3.0,3333378,10366089,Bukalapak,549,Terdaftar,2019.0,41547739,273000000,549,,,0.966324577,10366089,10366089,,8932897,3333377.966,1.147130287710027,9099654.307984099,5.0,5.0,5.0,4.836988835045197
288216777,UD. Yora Mandala,Makanan & Minuman,3.0,5.0,5833171,7859306,Shopee,980,Belum Terdaftar,2018.0,3393252,348000000,980,,,0.511115109,7859306,7859306,,2323038,5833170.515,1.2829698838937962,10513578.451141603,8.0,8.0,6.0,6.191050892424172
288216778,UD. Tegar Agung,Perusahaan,5.0,4.0,6453353,14448753,Shopee,752,Belum Terdaftar,2014.0,36919027,198000000,752,,,0.060964206,14448753,14448753,,19354502,6453352.564,1.292549543216344,9921428.86542204,9.0,9.0,10.0,9.933751734339829
288216779,UD. Qanitah Wicaksana,Fashion,3.0,4.0,8304675,18482493,Website Sendiri,104,Belum Terdaftar,2019.0,15729036,468000000,104,,,0.757828637,18482493,18482493,,18840111,8304675.031,0.7299242542144722,22368598.393219404,7.0,7.0,5.0,4.617437099139396
288216780,UD. Zaki Kencana,Makanan & Minuman,2.0,5.0,3906093,7413531,Website Sendiri,231,Terdaftar,2024.0,-1060322,126000000,231,,,0.812248288,7413531,7413531,,7286628,3906092.653,0.6761730397685238,9711477.150686465,7.0,7.0,0.0,0.27731771971423647
288216781,UD. Rafif Harmoni,Makanan & Minuman,2.0,2.0,5888570,12798835,Shopee,927,Belum Terdaftar,2017.0,41985729,522000000,927,,,0.960851454,12798835,12798835,,8522393,5888569.687,0.8165607768524664,15995984.514227655,4.0,4.0,7.0,6.825269824249092
288216782,UD. Yayan Sundawa Prita,Fashion,5.0,3.0,9795166,13759671,Lazada,145,Belum Terdaftar,2014.0,33223968,144000000,145,,,0.068090784,13759671,13759671,,12569122,9795166.393,1.1007030377894478,14221404.616724353,8.0,8.0,10.0,10.288190721136177
288216783,UD. Galang Wiraatmaja,Perusahaan,1.0,2.0,4574070,9483452,Tokopedia,504,Belum Terdaftar,2024.0,3738449,459000000,504,,,0.719811781,9483452,9483452,,5105150,4574070.266,1.8115647013343803,7752159.701163672,3.0,3.0,0.0,0.19566070353182075
288216784,UD. Tono Lintang Krisna,Perusahaan,2.0,3.0,9628712,6606933,Tokopedia,195,Belum Terdaftar,2024.0,4804392,387000000,195,,,0.759516594,6606933,6606933,,58457,2312426.55,0.4408833838105696,12371377.045838783,5.0,5.0,0.0,-0.07463204679562496
288216785,UD. Nindy Jagadmaya,Perusahaan,6.0,5.0,7253161,13430150,Shopee,268,Belum Terdaftar,2020.0,41351996,345000000,268,,,0.409447891,13430150,13430150,,7504413,7253161.29,0.9154939687829746,12292726.616870876,11.0,11.0,4.0,4.120229152857192
288216786,UD. Kiki Taruna,Perusahaan,7.0,7.0,8143653,25229439,Tokopedia,156,Belum Terdaftar,2019.0,22076563,126000000,156,,,0.668680167,25229439,25229439,,5039301,8143652.639,0.5867999156787408,42186804.51749784,14.0,14.0,5.0,5.393560103545156
288216787,UD. Jaya Adhi,Makanan & Minuman,6.0,5.0,4418060,13404772,Tokopedia,863,Terdaftar,2019.0,29953418,351000000,863,,,0.603979534,13404772,13404772,,7718529,4418060.33,0.5163878900808412,27669959.04911487,11.0,11.0,5.0,4.8460001920665
288216788,UD. Fajar Sejahtera Hanafi,Makanan & Minuman,5.0,4.0,19712105,34556012,Lazada,751,Terdaftar,2016.0,30750057,456000000,751,,,0.242343703,34556012,34556012,,4568205,19712105.05,1.4722364778807269,20321761.127474386,9.0,9.0,8.0,7.9603486952984195
288216789,UD. Fauzan Mahkota,Perusahaan,6.0,5.0,9642239,12688565,Lazada,716,Terdaftar,2020.0,47736054,96000000,716,,,0.066039948,12688565,12688565,,629705,9642238.836,1.2434003319214908,8686412.990025178,11.0,11.0,4.0,3.718814518555198
288216790,UD. Obed Terang Wahyu,Makanan & Minuman,2.0,1.0,5353102,7375012,unknown,799,Belum Terdaftar,2018.0,36989041,510000000,799,,,0.438156032,7375012,7375012,,6578771,5353102.396,1.1969461120373057,4679664.512699558,3.0,3.0,6.0,6.29709547083353
288216791,UD. Bayu Widuri,Makanan & Minuman,8.0,6.0,10888308,35189585,Tokopedia,278,Belum Terdaftar,2020.0,27545367,207000000,278,,,0.15693978,35189585,35189585,,9037332,10888307.81,1.4454350311759865,26699696.723058794,14.0,14.0,4.0,1.235051466770587
288216792,UD. Kirana Gemilang,Fashion,2.0,2.0,973625,1281086,Shopee,634,Terdaftar,2024.0,-3290392,204000000,634,,,0.134807923,1281086,1281086,,14611097,973625.36,0.8253996722809389,2872731.50990688,4.0,4.0,0.0,-0.31845872158036514
288216793,UD. Olivia Brata,Makanan & Minuman,1.0,1.0,2335071,3155502,Lazada,682,Terdaftar,2017.0,-2841958,282000000,682,,,0.7306135,3155502,3155502,,10232156,2335071.48,0.8410913480528083,6010971.635950593,2.0,2.0,7.0,7.078051174121722
288216794,UD. Ulil Prima,Makanan & Minuman,1.0,2.0,7953787,9885316,Tokopedia,664,Terdaftar,2023.0,2937600,297000000,664,,,0.769366208,9885316,9885316,,3792205,7953786.737,2.3971780827094777,7470425.279732472,3.0,3.0,1.0,0.9743540501242347
288216795,UD. Hilmi Taruna,Fashion,3.0,6.0,14648492,25133642,Lazada,206,Belum Terdaftar,2024.0,22388426,207000000,206,,,0.005018785,25133642,25133642,,20151928,14648491.72,0.9060793248916527,26974772.79198947,9.0,9.0,0.0,-0.15409448389786837
288216796,UD. Willy Gita,Makanan & Minuman,4.0,6.0,15507333,27877338,Bukalapak,637,Belum Terdaftar,2013.0,18000203,432000000,637,,,0.268087075,27877338,27877338,,14584653,15507333.27,1.3418548124083265,17806711.367812905,10.0,10.0,11.0,10.614952906052544
288216797,UD. Mila Widuri,Fashion,2.0,3.0,2554945,6160820,Tokopedia,276,Belum Terdaftar,2022.0,5560175,216000000,276,,,0.902732335,6160820,6160820,,6322312,2554945.05,1.002555877084379,3192704.7997267903,5.0,5.0,2.0,1.7730817908412921
288216798,UD. Hendra Bahagia Karim,Perusahaan,2.0,3.0,5171451,16503803,Bukalapak,811,Belum Terdaftar,2017.0,12063478,462000000,811,,,0.63825944,16503803,16503803,,7296163,5171450.547,0.47744638311727416,29971550.700155802,5.0,5.0,7.0,6.764776755347699
288216799,UD. Bagir Jati,Perusahaan,2.0,3.0,13537040,16927715,Bukalapak,359,Belum Terdaftar,2017.0,10385313,447000000,359,,,0.305257997,16927715,16927715,,12774644,13537040.19,0.4413788943628532,37204973.3678,5.0,5.0,7.0,7.172300681258861
288216800,UD. Galih Buana Maudy,Makanan & Minuman,4.0,6.0,3196970,11563951,Lazada,198,Terdaftar,2014.0,36067910,405000000,198,,,0.544520078,11563951,11563951,,16295904,3196969.666,0.7932683723133873,13617045.953583883,10.0,10.0,10.0,9.807388547599668
288216801,UD. Qais Pagi,Fashion,4.0,3.0,12159231,12434764,Lazada,588,Terdaftar,2022.0,2760360,255000000,588,,,0.617830406,12434764,12434764,,13337899,12159231.41,1.5256804399357953,10119190.537087733,7.0,7.0,2.0,2.3828763556376114
288216802,UD. Pasha Utama,Makanan & Minuman,1.0,0.0,3188924,1005531,Website Sendiri,313,Terdaftar,2023.0,126371,243000000,313,,,0.662797411,1005531,1005531,,3109280,382101.78,1.3706932896164132,1000000.0,1.0,1.0,1.0,0.747236089821522
288216803,UD. Abel Saputra,Makanan & Minuman,1.0,0.0,4555294,6240129,Tokopedia,516,Belum Terdaftar,2023.0,-146427,366000000,516,,,0.738564681,6240129,6240129,,9690593,4555294.17,1.4414230657288347,3103323.5714819552,1.0,1.0,1.0,1.3144573775267263
288216804,UD. Winda Sakti,Fashion,1.0,2.0,6094661,9234502,Website Sendiri,778,Terdaftar,2017.0,8458765,309000000,778,,,0.75912609,9234502,9234502,,4922909,6094661.269,0.6738023424260814,13415063.880514799,3.0,3.0,7.0,6.8922202558705745
288216805,UD. Budi Sukarela,Perusahaan,5.0,4.0,10094125,28267167,Shopee,870,Belum Terdaftar,2011.0,23677389,246000000,870,,,0.234675063,28267167,28267167,,19142115,10094125.09,1.9085599332722003,12213296.887753509,9.0,9.0,13.0,13.399524542131653
288216806,UD. Naila Darma,Makanan & Minuman,5.0,9.0,6303863,23288910,Shopee,927,Terdaftar,2014.0,17930861,393000000,927,,,0.862103981,23288910,23288910,,11355971,6303862.979,0.6797995388548134,36822012.74659089,14.0,14.0,10.0,10.243022767341408
288216807,UD. Tari Bersemi Anisa,Fashion,5.0,6.0,6171605,19258262,Lazada,899,Terdaftar,2008.0,15089143,318000000,899,,,0.163091323,19258262,19258262,,11600311,6171605.023,1.0888583472118063,15721866.156340366,11.0,11.0,16.0,16.08323064931625
288216808,UD. Qanita Mahendra,Perusahaan,1.0,0.0,4004123,4665542,Shopee,103,Belum Terdaftar,2020.0,32531299,273000000,103,,,0.187864794,4665542,4665542,,9502741,4004122.624,0.9958676458074777,1835073.4932305277,1.0,1.0,4.0,4.264504589648368
288216809,UD. Gilang Nirbayu,Makanan & Minuman,1.0,2.0,2389377,3733401,Bukalapak,62,Terdaftar,2017.0,11137870,138000000,62,,,0.288575414,3733401,3733401,,7154684,2389376.64,0.9328139317146342,6047004.703541284,3.0,3.0,7.0,7.317411275532054
288216810,UD. Yessi Panji Rahmat,Fashion,2.0,4.0,2728317,9159450,Shopee,179,Belum Terdaftar,2024.0,37708155,426000000,179,,,0.228460882,9159450,9159450,,587348,2728317.164,1.7081943130500967,6797476.141913354,6.0,6.0,0.0,0.3980699712747018
288216811,UD. Yayan Satria Bayu,Makanan & Minuman,4.0,4.0,3602940,13323266,Website Sendiri,41,Belum Terdaftar,2022.0,27395055,306000000,41,,,0.28198614,13323266,13323266,,14036367,3602940.178,0.7542403402890189,13355269.992521465,8.0,8.0,2.0,1.7361596107439283
288216812,UD. Gerry Damai Yola,Perusahaan,5.0,4.0,5570248,7141343,Tokopedia,127,Belum Terdaftar,2013.0,26792235,246000000,127,,,0.484925051,7141343,7141343,,11069891,5570247.54,0.5828402742564244,14390162.86041775,9.0,9.0,11.0,11.067796088622874
288216813,UD. Berlian Karang,Fashion,2.0,3.0,6970075,5902971,Lazada,939,Belum Terdaftar,2024.0,1918149,198000000,939,,,0.651188084,5902971,5902971,,3414467,3954990.57,1.0080302654864137,4001964.599625895,5.0,5.0,0.0,-0.09053455461830334
288216814,UD. Eni Gemilang,Fashion,3.0,7.0,4242447,14470105,Tokopedia,916,Terdaftar,2015.0,42199822,99000000,916,,,0.569448912,14470105,14470105,,11655259,4242446.699,0.8522028499334667,16044387.365824958,10.0,10.0,9.0,8.908365477013566
288216815,UD. Rizki Mulya,Perusahaan,5.0,6.0,5037190,14411602,Lazada,247,Terdaftar,2013.0,19999267,444000000,247,,,0.130979626,14411602,14411602,,3392784,5037190.145,3.8611040567072292,4200058.3260858925,11.0,11.0,11.0,11.105856211738352
288216816,UD. Rahmat Baru,Makanan & Minuman,1.0,2.0,1520465,5486014,Shopee,657,Belum Terdaftar,2017.0,43735170,231000000,657,,,0.05466452,5486014,5486014,,7579420,1520465.041,1.310754585149784,5651948.290370322,3.0,3.0,7.0,7.003327873327535
288216817,UD. Yumna Cahyaningrat,Makanan & Minuman,3.0,4.0,7124089,14219898,Shopee,472,Belum Terdaftar,2024.0,24807144,129000000,472,,,0.870042595,14219898,14219898,,5573386,7124089.086,0.8489659240171212,17863366.67809132,7.0,7.0,0.0,0.2484256208231751
288216818,UD. Tomi Wirajaya,Perusahaan,2.0,3.0,5263224,8768806,Lazada,151,Belum Terdaftar,2022.0,27528026,303000000,151,,,0.008527938,8768806,8768806,,13339834,5263224.107,0.6554425466998578,13253905.181371512,5.0,5.0,2.0,1.862623597627809
288216819,UD. Ulfa Naraya,Fashion,2.0,1.0,8206786,8950542,Tokopedia,47,Terdaftar,2018.0,4772361,219000000,47,,,0.239898622,8950542,8950542,,8043450,8206786.164,0.4713683815530994,17926814.215745322,3.0,3.0,6.0,6.023998188129296
288216820,UD. Zain Sukadarma Valen,Fashion,1.0,0.0,6361156,3359317,Bukalapak,375,Terdaftar,2019.0,38503356,360000000,375,,,0.978645041,3359317,3359317,,12239376,1780438.01,0.663592094162806,6092873.948945649,1.0,1.0,5.0,5.372458303712933
288216821,UD. Qori Siang,Makanan & Minuman,0.0,1.0,4860073,8324930,Lazada,199,Terdaftar,2021.0,26984560,177000000,199,,,0.624095639,8324930,8324930,,4732864,4860072.65,1.0470500235205424,7654873.072215923,1.0,1.0,3.0,2.6724126984951657
288216822,UD. Diyan Brawijaya,Perusahaan,2.0,4.0,14430626,10602616,Bukalapak,763,Belum Terdaftar,2023.0,37237583,423000000,763,,,0.594109947,10602616,10602616,,14227330,6361569.6,1.7699148899186568,10503852.729226125,6.0,6.0,1.0,0.8148065183161939
288216823,UD. Bulan Mega Yoga,Makanan & Minuman,1.0,2.0,4381966,3801600,Website Sendiri,890,Terdaftar,2023.0,13277956,240000000,890,,,0.275844115,3801600,3801600,,4301653,3003264.0,1.5662365768674755,3893242.0498341555,3.0,3.0,1.0,0.6813230291917559
288216824,UD. Desta Surapati,Perusahaan,3.0,5.0,11323874,11329226,Lazada,422,Terdaftar,2022.0,44661685,147000000,422,,,0.112632303,11329226,11329226,,7495291,11323873.88,1.0959679360385017,8028648.392980839,8.0,8.0,2.0,1.6501755860807925
288216825,UD. Alya Abadi,Fashion,4.0,2.0,5312980,11542748,Lazada,978,Terdaftar,2024.0,24487898,93000000,978,,,0.767832999,11542748,11542748,,12785539,5312979.999,0.8787392525808688,11941578.128464729,6.0,6.0,0.0,-0.38667639392091113
288216826,UD. Monica Siang,Fashion,2.0,4.0,4347112,12464178,Bukalapak,285,Terdaftar,2020.0,-6499446,129000000,285,,,0.365096291,12464178,12464178,,14470745,4347111.931,1.113518634410925,11313986.878355138,6.0,6.0,4.0,3.8923971271278064
288216827,UD. Bayu Arya,Makanan & Minuman,2.0,2.0,2783092,6088969,Bukalapak,310,Belum Terdaftar,2014.0,17390401,180000000,310,,,0.855482396,6088969,6088969,,9801953,2783092.489,0.8126496484794783,10741313.69737016,4.0,4.0,10.0,10.278833538780978
